Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.,month_values,year.month
1942,9,-0.116, ,-0.108,-0.101,-0.115,0.66666667,1942.666667
1942,10,-0.125, ,-0.108,-0.101,-0.115,0.75,1942.75
1942,11,-0.134, ,-0.108,-0.101,-0.115,0.83333333,1942.833333
1942,12,-0.178, ,-0.108,-0.101,-0.114,0.91666667,1942.916667
1943,1,-0.083, ,-0.107,-0.1,-0.114,0,1943
1943,2,-0.11, ,-0.107,-0.1,-0.114,0.08333333,1943.083333
1943,3,-0.076, ,-0.107,-0.1,-0.114,0.16666667,1943.166667
1943,4,-0.1, ,-0.107,-0.1,-0.114,0.25,1943.25
1943,5,-0.112, ,-0.107,-0.1,-0.114,0.33333333,1943.333333
1943,6,-0.09, ,-0.107,-0.1,-0.113,0.41666667,1943.416667
1943,7,-0.109, ,-0.106,-0.1,-0.113,0.5,1943.5
1943,8,-0.13, ,-0.106,-0.099,-0.113,0.58333333,1943.583333
1943,9,-0.094, ,-0.106,-0.099,-0.113,0.66666667,1943.666667
1943,10,-0.092, ,-0.106,-0.099,-0.113,0.75,1943.75
1943,11,-0.1, ,-0.106,-0.099,-0.113,0.83333333,1943.833333
1943,12,-0.092, ,-0.106,-0.099,-0.112,0.91666667,1943.916667
1944,1,-0.15, ,-0.105,-0.099,-0.112,0,1944
1944,2,-0.119, ,-0.105,-0.098,-0.112,0.08333333,1944.083333
1944,3,-0.125, ,-0.105,-0.098,-0.112,0.16666667,1944.166667
1944,4,-0.146, ,-0.105,-0.098,-0.112,0.25,1944.25
1944,5,-0.097, ,-0.105,-0.098,-0.112,0.33333333,1944.333333
1944,6,-0.108, ,-0.105,-0.098,-0.111,0.41666667,1944.416667
1944,7,-0.091, ,-0.104,-0.098,-0.111,0.5,1944.5
1944,8,-0.142, ,-0.104,-0.098,-0.111,0.58333333,1944.583333
1944,9,-0.103, ,-0.104,-0.097,-0.111,0.66666667,1944.666667
1944,10,-0.125, ,-0.104,-0.097,-0.111,0.75,1944.75
1944,11,-0.082, ,-0.104,-0.097,-0.111,0.83333333,1944.833333
1944,12,-0.104, ,-0.104,-0.097,-0.11,0.91666667,1944.916667
1945,1,-0.144, ,-0.104,-0.097,-0.11,0,1945
1945,2,-0.159, ,-0.103,-0.097,-0.11,0.08333333,1945.083333
1945,3,-0.173, ,-0.103,-0.096,-0.11,0.16666667,1945.166667
1945,4,-0.185, ,-0.103,-0.096,-0.11,0.25,1945.25
1945,5,-0.148, ,-0.103,-0.096,-0.11,0.33333333,1945.333333
1945,6,-0.096, ,-0.103,-0.096,-0.109,0.41666667,1945.416667
1945,7,-0.087, ,-0.103,-0.096,-0.109,0.5,1945.5
1945,8,-0.115, ,-0.102,-0.096,-0.109,0.58333333,1945.583333
1945,9,-0.085, ,-0.102,-0.096,-0.109,0.66666667,1945.666667
1945,10,-0.073, ,-0.102,-0.095,-0.109,0.75,1945.75
1945,11,-0.11, ,-0.102,-0.095,-0.109,0.83333333,1945.833333
1945,12,-0.044, ,-0.102,-0.095,-0.109,0.91666667,1945.916667
1946,1,-0.163, ,-0.102,-0.095,-0.108,0,1946
1946,2,-0.152, ,-0.101,-0.095,-0.108,0.08333333,1946.083333
1946,3,-0.176, ,-0.101,-0.095,-0.108,0.16666667,1946.166667
1946,4,-0.13, ,-0.101,-0.094,-0.108,0.25,1946.25
1946,5,-0.103, ,-0.101,-0.094,-0.108,0.33333333,1946.333333
1946,6,-0.151, ,-0.101,-0.094,-0.108,0.41666667,1946.416667
1946,7,-0.124, ,-0.101,-0.094,-0.107,0.5,1946.5
1946,8,-0.139, ,-0.101,-0.094,-0.107,0.58333333,1946.583333
1946,9,-0.103, ,-0.1,-0.094,-0.107,0.66666667,1946.666667
1946,10,-0.116, ,-0.1,-0.093,-0.107,0.75,1946.75
1946,11,-0.076, ,-0.1,-0.093,-0.107,0.83333333,1946.833333
1946,12,-0.092, ,-0.1,-0.093,-0.107,0.91666667,1946.916667
1947,1,-0.156, ,-0.1,-0.093,-0.106,0,1947
1947,2,-0.113, ,-0.1,-0.093,-0.106,0.08333333,1947.083333
1947,3,-0.07, ,-0.099,-0.093,-0.106,0.16666667,1947.166667
1947,4,-0.146, ,-0.099,-0.093,-0.106,0.25,1947.25
1947,5,-0.084, ,-0.099,-0.092,-0.106,0.33333333,1947.333333
1947,6,-0.093, ,-0.099,-0.092,-0.106,0.41666667,1947.416667
1947,7,-0.167, ,-0.099,-0.092,-0.105,0.5,1947.5
1947,8,-0.139, ,-0.099,-0.092,-0.105,0.58333333,1947.583333
1947,9,-0.14, ,-0.098,-0.092,-0.105,0.66666667,1947.666667
1947,10,-0.116, ,-0.098,-0.092,-0.105,0.75,1947.75
1947,11,-0.156, ,-0.098,-0.091,-0.105,0.83333333,1947.833333
1947,12,-0.15, ,-0.098,-0.091,-0.105,0.91666667,1947.916667
1948,1,-0.108, ,-0.098,-0.091,-0.104,0,1948
1948,2,-0.177, ,-0.098,-0.091,-0.104,0.08333333,1948.083333
1948,3,-0.14, ,-0.097,-0.091,-0.104,0.16666667,1948.166667
1948,4,-0.048, ,-0.097,-0.091,-0.104,0.25,1948.25
1948,5,-0.112, ,-0.097,-0.091,-0.104,0.33333333,1948.333333
1948,6,-0.069, ,-0.097,-0.09,-0.104,0.41666667,1948.416667
1948,7,-0.087, ,-0.097,-0.09,-0.103,0.5,1948.5
1948,8,-0.109, ,-0.097,-0.09,-0.103,0.58333333,1948.583333
1948,9,-0.112, ,-0.097,-0.09,-0.103,0.66666667,1948.666667
1948,10,-0.134, ,-0.096,-0.09,-0.103,0.75,1948.75
1948,11,-0.138, ,-0.096,-0.09,-0.103,0.83333333,1948.833333
1948,12,-0.122, ,-0.096,-0.089,-0.103,0.91666667,1948.916667
1949,1,-0.159, ,-0.096,-0.089,-0.102,0,1949
1949,2,-0.107, ,-0.096,-0.089,-0.102,0.08333333,1949.083333
1949,3,-0.07, ,-0.096,-0.089,-0.102,0.16666667,1949.166667
1949,4,-0.115, ,-0.095,-0.089,-0.102,0.25,1949.25
1949,5,-0.084, ,-0.095,-0.089,-0.102,0.33333333,1949.333333
1949,6,-0.047, ,-0.095,-0.088,-0.102,0.41666667,1949.416667
1949,7,-0.115, ,-0.095,-0.088,-0.101,0.5,1949.5
1949,8,-0.121, ,-0.095,-0.088,-0.101,0.58333333,1949.583333
1949,9,-0.085, ,-0.095,-0.088,-0.101,0.66666667,1949.666667
1949,10,-0.143, ,-0.094,-0.088,-0.101,0.75,1949.75
1949,11,-0.118, ,-0.094,-0.088,-0.101,0.83333333,1949.833333
1949,12,-0.18, ,-0.094,-0.088,-0.101,0.91666667,1949.916667
1950,1,-0.172, ,-0.094,-0.087,-0.1,0,1950
1950,2,-0.174, ,-0.094,-0.087,-0.1,0.08333333,1950.083333
1950,3,-0.195, ,-0.094,-0.087,-0.1,0.16666667,1950.166667
1950,4,-0.127, ,-0.093,-0.087,-0.1,0.25,1950.25
1950,5,-0.109, ,-0.093,-0.087,-0.1,0.33333333,1950.333333
1950,6,-0.087, ,-0.093,-0.087,-0.1,0.41666667,1950.416667
1950,7,-0.066, ,-0.093,-0.086,-0.1,0.5,1950.5
1950,8,-0.124, ,-0.093,-0.086,-0.099,0.58333333,1950.583333
1950,9,-0.109, ,-0.093,-0.086,-0.099,0.66666667,1950.666667
1950,10,-0.085, ,-0.093,-0.086,-0.099,0.75,1950.75
1950,11,-0.074, ,-0.092,-0.086,-0.099,0.83333333,1950.833333
1950,12,-0.012, ,-0.092,-0.086,-0.099,0.91666667,1950.916667
1951,1,-0.132, ,-0.092,-0.086,-0.099,0,1951
1951,2,-0.088, ,-0.092,-0.085,-0.098,0.08333333,1951.083333
1951,3,-0.119, ,-0.092,-0.085,-0.098,0.16666667,1951.166667
1951,4,-0.079, ,-0.092,-0.085,-0.098,0.25,1951.25
1951,5,-0.051, ,-0.091,-0.085,-0.098,0.33333333,1951.333333
1951,6,-0.035, ,-0.091,-0.085,-0.098,0.41666667,1951.416667
1951,7,-0.06, ,-0.091,-0.085,-0.098,0.5,1951.5
1951,8,-0.048, ,-0.091,-0.084,-0.097,0.58333333,1951.583333
1951,9,-0.048, ,-0.091,-0.084,-0.097,0.66666667,1951.666667
1951,10,-0.049, ,-0.091,-0.084,-0.097,0.75,1951.75
1951,11,0.006, ,-0.09,-0.084,-0.097,0.83333333,1951.833333
1951,12,-0.022, ,-0.09,-0.084,-0.097,0.91666667,1951.916667
1952,1,0.033, ,-0.09,-0.084,-0.097,0,1952
1952,2,-0.073, ,-0.09,-0.083,-0.096,0.08333333,1952.083333
1952,3,-0.073, ,-0.09,-0.083,-0.096,0.16666667,1952.166667
1952,4,-0.039, ,-0.09,-0.083,-0.096,0.25,1952.25
1952,5,-0.094, ,-0.089,-0.083,-0.096,0.33333333,1952.333333
1952,6,-0.072, ,-0.089,-0.083,-0.096,0.41666667,1952.416667
1952,7,-0.081, ,-0.089,-0.083,-0.096,0.5,1952.5
1952,8,-0.087, ,-0.089,-0.083,-0.095,0.58333333,1952.583333
1952,9,-0.088, ,-0.089,-0.082,-0.095,0.66666667,1952.666667
1952,10,-0.095, ,-0.089,-0.082,-0.095,0.75,1952.75
1952,11,-0.022, ,-0.089,-0.082,-0.095,0.83333333,1952.833333
1952,12,-0.004, ,-0.088,-0.082,-0.095,0.91666667,1952.916667
1953,1,-0.053, ,-0.088,-0.082,-0.095,0,1953
1953,2,-0.183, ,-0.088,-0.082,-0.094,0.08333333,1953.083333
1953,3,-0.119, ,-0.088,-0.081,-0.094,0.16666667,1953.166667
1953,4,-0.127, ,-0.088,-0.081,-0.094,0.25,1953.25
1953,5,-0.121, ,-0.088,-0.081,-0.094,0.33333333,1953.333333
1953,6,-0.13, ,-0.087,-0.081,-0.094,0.41666667,1953.416667
1953,7,-0.094, ,-0.087,-0.081,-0.094,0.5,1953.5
1953,8,-0.127, ,-0.087,-0.081,-0.094,0.58333333,1953.583333
1953,9,-0.073, ,-0.087,-0.08,-0.093,0.66666667,1953.666667
1953,10,-0.11, ,-0.087,-0.08,-0.093,0.75,1953.75
1953,11,-0.06, ,-0.087,-0.08,-0.093,0.83333333,1953.833333
1953,12,-0.166, ,-0.086,-0.08,-0.093,0.91666667,1953.916667
1954,1,-0.071, ,-0.086,-0.08,-0.093,0,1954
1954,2,-0.095, ,-0.086,-0.08,-0.093,0.08333333,1954.083333
1954,3,-0.045, ,-0.086,-0.079,-0.092,0.16666667,1954.166667
1954,4,-0.069, ,-0.086,-0.079,-0.092,0.25,1954.25
1954,5,-0.069, ,-0.086,-0.079,-0.092,0.33333333,1954.333333
1954,6,-0.108, ,-0.085,-0.079,-0.092,0.41666667,1954.416667
1954,7,-0.118, ,-0.085,-0.079,-0.092,0.5,1954.5
1954,8,-0.109, ,-0.085,-0.079,-0.092,0.58333333,1954.583333
1954,9,-0.143, ,-0.085,-0.079,-0.091,0.66666667,1954.666667
1954,10,-0.14, ,-0.085,-0.078,-0.091,0.75,1954.75
1954,11,-0.106, ,-0.085,-0.078,-0.091,0.83333333,1954.833333
1954,12,-0.102, ,-0.085,-0.078,-0.091,0.91666667,1954.916667
1955,1,-0.138, ,-0.084,-0.078,-0.091,0,1955
1955,2,-0.177, ,-0.084,-0.078,-0.091,0.08333333,1955.083333
1955,3,-0.134, ,-0.084,-0.078,-0.09,0.16666667,1955.166667
1955,4,-0.13, ,-0.084,-0.077,-0.09,0.25,1955.25
1955,5,-0.106, ,-0.084,-0.077,-0.09,0.33333333,1955.333333
1955,6,-0.099, ,-0.084,-0.077,-0.09,0.41666667,1955.416667
1955,7,-0.139, ,-0.083,-0.077,-0.09,0.5,1955.5
1955,8,-0.099, ,-0.083,-0.077,-0.09,0.58333333,1955.583333
1955,9,-0.125, ,-0.083,-0.077,-0.09,0.66666667,1955.666667
1955,10,-0.165, ,-0.083,-0.076,-0.089,0.75,1955.75
1955,11,-0.156, ,-0.083,-0.076,-0.089,0.83333333,1955.833333
1955,12,-0.062, ,-0.083,-0.076,-0.089,0.91666667,1955.916667
1956,1,-0.013, ,-0.082,-0.076,-0.089,0,1956
1956,2,-0.107, ,-0.082,-0.076,-0.089,0.08333333,1956.083333
1956,3,-0.17, ,-0.082,-0.076,-0.089,0.16666667,1956.166667
1956,4,-0.075, ,-0.082,-0.076,-0.088,0.25,1956.25
1956,5,-0.051, ,-0.082,-0.075,-0.088,0.33333333,1956.333333
1956,6,-0.084, ,-0.082,-0.075,-0.088,0.41666667,1956.416667
1956,7,-0.084, ,-0.081,-0.075,-0.088,0.5,1956.5
1956,8,-0.109, ,-0.081,-0.075,-0.088,0.58333333,1956.583333
1956,9,-0.128, ,-0.081,-0.075,-0.088,0.66666667,1956.666667
1956,10,-0.125, ,-0.081,-0.075,-0.087,0.75,1956.75
1956,11,-0.14, ,-0.081,-0.074,-0.087,0.83333333,1956.833333
1956,12,-0.174, ,-0.081,-0.074,-0.087,0.91666667,1956.916667
1957,1,-0.114, ,-0.081,-0.074,-0.087,0,1957
1957,2,-0.076, ,-0.08,-0.074,-0.087,0.08333333,1957.083333
1957,3,-0.1, ,-0.08,-0.074,-0.087,0.16666667,1957.166667
1957,4,-0.06, ,-0.08,-0.074,-0.086,0.25,1957.25
1957,5,-0.002, ,-0.08,-0.073,-0.086,0.33333333,1957.333333
1957,6,-0.05, ,-0.08,-0.073,-0.086,0.41666667,1957.416667
1957,7,-0.036, ,-0.08,-0.073,-0.086,0.5,1957.5
1957,8,-0.066, ,-0.079,-0.073,-0.086,0.58333333,1957.583333
1957,9,-0.024, ,-0.079,-0.073,-0.086,0.66666667,1957.666667
1957,10,-0.006, ,-0.079,-0.073,-0.086,0.75,1957.75
1957,11,-0.024, ,-0.079,-0.072,-0.085,0.83333333,1957.833333
1957,12,-0.016, ,-0.079,-0.072,-0.085,0.91666667,1957.916667
1958,1,-0.025, ,-0.079,-0.072,-0.085,0,1958
1958,2,0.113, ,-0.078,-0.072,-0.085,0.08333333,1958.083333
1958,3,0.049, ,-0.078,-0.072,-0.085,0.16666667,1958.166667
1958,4,0.025, ,-0.078,-0.072,-0.085,0.25,1958.25
1958,5,-0.023, ,-0.078,-0.072,-0.084,0.33333333,1958.333333
1958,6,-0.029, ,-0.078,-0.071,-0.084,0.41666667,1958.416667
1958,7,-0.054, ,-0.078,-0.071,-0.084,0.5,1958.5
1958,8,-0.014, ,-0.077,-0.071,-0.084,0.58333333,1958.583333
1958,9,-0.018, ,-0.077,-0.071,-0.084,0.66666667,1958.666667
1958,10,0.009, ,-0.077,-0.071,-0.084,0.75,1958.75
1958,11,-0.058, ,-0.077,-0.071,-0.083,0.83333333,1958.833333
1958,12,-0.006, ,-0.077,-0.07,-0.083,0.91666667,1958.916667
1959,1,-0.016, ,-0.077,-0.07,-0.083,0,1959
1959,2,0.012, ,-0.077,-0.07,-0.083,0.08333333,1959.083333
1959,3,-0.122, ,-0.076,-0.07,-0.083,0.16666667,1959.166667
1959,4,-0.036, ,-0.076,-0.07,-0.083,0.25,1959.25
1959,5,-0.1, ,-0.076,-0.07,-0.083,0.33333333,1959.333333
1959,6,-0.108, ,-0.076,-0.069,-0.082,0.41666667,1959.416667
1959,7,-0.045, ,-0.076,-0.069,-0.082,0.5,1959.5
1959,8,-0.042, ,-0.076,-0.069,-0.082,0.58333333,1959.583333
1959,9,-0.048, ,-0.075,-0.069,-0.082,0.66666667,1959.666667
1959,10,-0.018, ,-0.075,-0.069,-0.082,0.75,1959.75
1959,11,-0.064, ,-0.075,-0.069,-0.082,0.83333333,1959.833333
1959,12,-0.058, ,-0.075,-0.068,-0.081,0.91666667,1959.916667
1960,1,-0.068, ,-0.075,-0.068,-0.081,0,1960
1960,2,-0.113, ,-0.075,-0.068,-0.081,0.08333333,1960.083333
1960,3,-0.115, ,-0.074,-0.068,-0.081,0.16666667,1960.166667
1960,4,-0.149, ,-0.074,-0.068,-0.081,0.25,1960.25
1960,5,-0.161, ,-0.074,-0.068,-0.081,0.33333333,1960.333333
1960,6,-0.069, ,-0.074,-0.067,-0.08,0.41666667,1960.416667
1960,7,-0.1, ,-0.074,-0.067,-0.08,0.5,1960.5
1960,8,-0.115, ,-0.074,-0.067,-0.08,0.58333333,1960.583333
1960,9,-0.091, ,-0.073,-0.067,-0.08,0.66666667,1960.666667
1960,10,-0.116, ,-0.073,-0.067,-0.08,0.75,1960.75
1960,11,-0.082, ,-0.073,-0.067,-0.08,0.83333333,1960.833333
1960,12,-0.092, ,-0.073,-0.066,-0.08,0.91666667,1960.916667
1961,1,-0.083, ,-0.073,-0.066,-0.079,0,1961
1961,2,-0.131, ,-0.073,-0.066,-0.079,0.08333333,1961.083333
1961,3,-0.109, ,-0.073,-0.066,-0.079,0.16666667,1961.166667
1961,4,-0.091, ,-0.072,-0.066,-0.079,0.25,1961.25
1961,5,-0.148, ,-0.072,-0.066,-0.079,0.33333333,1961.333333
1961,6,-0.063, ,-0.072,-0.066,-0.079,0.41666667,1961.416667
1961,7,-0.069, ,-0.072,-0.065,-0.078,0.5,1961.5
1961,8,-0.078, ,-0.072,-0.065,-0.078,0.58333333,1961.583333
1961,9,-0.073, ,-0.072,-0.065,-0.078,0.66666667,1961.666667
1961,10,-0.116, ,-0.071,-0.065,-0.078,0.75,1961.75
1961,11,-0.076, ,-0.071,-0.065,-0.078,0.83333333,1961.833333
1961,12,-0.09, ,-0.071,-0.065,-0.078,0.91666667,1961.916667
1962,1,-0.114, ,-0.071,-0.064,-0.077,0,1962
1962,2,-0.009, ,-0.071,-0.064,-0.077,0.08333333,1962.083333
1962,3,-0.097, ,-0.071,-0.064,-0.077,0.16666667,1962.166667
1962,4,-0.164, ,-0.07,-0.064,-0.077,0.25,1962.25
1962,5,-0.1, ,-0.07,-0.064,-0.077,0.33333333,1962.333333
1962,6,-0.072, ,-0.07,-0.064,-0.077,0.41666667,1962.416667
1962,7,-0.066, ,-0.07,-0.063,-0.077,0.5,1962.5
1962,8,-0.063, ,-0.07,-0.063,-0.076,0.58333333,1962.583333
1962,9,-0.052, ,-0.07,-0.063,-0.076,0.66666667,1962.666667
1962,10,0.009, ,-0.069,-0.063,-0.076,0.75,1962.75
1962,11,-0.074, ,-0.069,-0.063,-0.076,0.83333333,1962.833333
1962,12,-0.05, ,-0.069,-0.063,-0.076,0.91666667,1962.916667
1963,1,-0.077, ,-0.069,-0.062,-0.076,0,1963
1963,2,0, ,-0.069,-0.062,-0.075,0.08333333,1963.083333
1963,3,-0.115, ,-0.069,-0.062,-0.075,0.16666667,1963.166667
1963,4,-0.011, ,-0.069,-0.062,-0.075,0.25,1963.25
1963,5,-0.045, ,-0.068,-0.062,-0.075,0.33333333,1963.333333
1963,6,-0.035, ,-0.068,-0.062,-0.075,0.41666667,1963.416667
1963,7,-0.057, ,-0.068,-0.061,-0.075,0.5,1963.5
1963,8,-0.078, ,-0.068,-0.061,-0.074,0.58333333,1963.583333
1963,9,-0.045, ,-0.068,-0.061,-0.074,0.66666667,1963.666667
1963,10,-0.055, ,-0.068,-0.061,-0.074,0.75,1963.75
1963,11,-0.01, ,-0.067,-0.061,-0.074,0.83333333,1963.833333
1963,12,-0.028, ,-0.067,-0.061,-0.074,0.91666667,1963.916667
1964,1,-0.08, ,-0.067,-0.06,-0.074,0,1964
1964,2,-0.159, ,-0.067,-0.06,-0.074,0.08333333,1964.083333
1964,3,-0.161, ,-0.067,-0.06,-0.073,0.16666667,1964.166667
1964,4,-0.146, ,-0.067,-0.06,-0.073,0.25,1964.25
1964,5,-0.112, ,-0.066,-0.06,-0.073,0.33333333,1964.333333
1964,6,-0.105, ,-0.066,-0.06,-0.073,0.41666667,1964.416667
1964,7,-0.145, ,-0.066,-0.059,-0.073,0.5,1964.5
1964,8,-0.06, ,-0.066,-0.059,-0.073,0.58333333,1964.583333
1964,9,-0.055, ,-0.066,-0.059,-0.072,0.66666667,1964.666667
1964,10,-0.07, ,-0.066,-0.059,-0.072,0.75,1964.75
1964,11,-0.054, ,-0.065,-0.059,-0.072,0.83333333,1964.833333
1964,12,-0.038, ,-0.065,-0.059,-0.072,0.91666667,1964.916667
1965,1,-0.022, ,-0.065,-0.059,-0.072,0,1965
1965,2,-0.076, ,-0.065,-0.058,-0.072,0.08333333,1965.083333
1965,3,-0.033, ,-0.065,-0.058,-0.072,0.16666667,1965.166667
1965,4,0.01, ,-0.065,-0.058,-0.071,0.25,1965.25
1965,5,-0.124, ,-0.065,-0.058,-0.071,0.33333333,1965.333333
1965,6,-0.066, ,-0.064,-0.058,-0.071,0.41666667,1965.416667
1965,7,-0.091, ,-0.064,-0.058,-0.071,0.5,1965.5
1965,8,-0.051, ,-0.064,-0.057,-0.071,0.58333333,1965.583333
1965,9,-0.03, ,-0.064,-0.057,-0.071,0.66666667,1965.666667
1965,10,-0.043, ,-0.064,-0.057,-0.07,0.75,1965.75
1965,11,0.07, ,-0.064,-0.057,-0.07,0.83333333,1965.833333
1965,12,0.066, ,-0.063,-0.057,-0.07,0.91666667,1965.916667
1966,1,-0.022, ,-0.063,-0.057,-0.07,0,1966
1966,2,-0.079, ,-0.063,-0.056,-0.07,0.08333333,1966.083333
1966,3,-0.112, ,-0.063,-0.056,-0.07,0.16666667,1966.166667
1966,4,-0.015, ,-0.063,-0.056,-0.069,0.25,1966.25
1966,5,-0.036, ,-0.063,-0.056,-0.069,0.33333333,1966.333333
1966,6,-0.06, ,-0.062,-0.056,-0.069,0.41666667,1966.416667
1966,7,-0.072, ,-0.062,-0.056,-0.069,0.5,1966.5
1966,8,-0.042, ,-0.062,-0.055,-0.069,0.58333333,1966.583333
1966,9,-0.082, ,-0.062,-0.055,-0.069,0.66666667,1966.666667
1966,10,-0.061, ,-0.062,-0.055,-0.069,0.75,1966.75
1966,11,0.004, ,-0.062,-0.055,-0.068,0.83333333,1966.833333
1966,12,-0.044, ,-0.061,-0.055,-0.068,0.91666667,1966.916667
1967,1,-0.041, ,-0.061,-0.055,-0.068,0,1967
1967,2,-0.082, ,-0.061,-0.054,-0.068,0.08333333,1967.083333
1967,3,-0.021, ,-0.061,-0.054,-0.068,0.16666667,1967.166667
1967,4,-0.008, ,-0.061,-0.054,-0.068,0.25,1967.25
1967,5,-0.045, ,-0.061,-0.054,-0.067,0.33333333,1967.333333
1967,6,-0.017, ,-0.061,-0.054,-0.067,0.41666667,1967.416667
1967,7,-0.048, ,-0.06,-0.054,-0.067,0.5,1967.5
1967,8,-0.045, ,-0.06,-0.053,-0.067,0.58333333,1967.583333
1967,9,-0.042, ,-0.06,-0.053,-0.067,0.66666667,1967.666667
1967,10,-0.082, ,-0.06,-0.053,-0.067,0.75,1967.75
1967,11,0.012, ,-0.06,-0.053,-0.067,0.83333333,1967.833333
1967,12,-0.086, ,-0.06,-0.053,-0.066,0.91666667,1967.916667
1968,1,-0.059, ,-0.059,-0.053,-0.066,0,1968
1968,2,-0.006, ,-0.059,-0.052,-0.066,0.08333333,1968.083333
1968,3,-0.039, ,-0.059,-0.052,-0.066,0.16666667,1968.166667
1968,4,-0.094, ,-0.059,-0.052,-0.066,0.25,1968.25
1968,5,-0.084, ,-0.059,-0.052,-0.066,0.33333333,1968.333333
1968,6,-0.05, ,-0.059,-0.052,-0.065,0.41666667,1968.416667
1968,7,-0.066, ,-0.058,-0.052,-0.065,0.5,1968.5
1968,8,-0.057, ,-0.058,-0.051,-0.065,0.58333333,1968.583333
1968,9,-0.048, ,-0.058,-0.051,-0.065,0.66666667,1968.666667
1968,10,-0.067, ,-0.058,-0.051,-0.065,0.75,1968.75
1968,11,-0.06, ,-0.058,-0.051,-0.065,0.83333333,1968.833333
1968,12,-0.046, ,-0.058,-0.051,-0.065,0.91666667,1968.916667
1969,1,0.094, ,-0.057,-0.051,-0.064,0,1969
1969,2,0.134, ,-0.057,-0.05,-0.064,0.08333333,1969.083333
1969,3,-0.024, ,-0.057,-0.05,-0.064,0.16666667,1969.166667
1969,4,-0.03, ,-0.057,-0.05,-0.064,0.25,1969.25
1969,5,-0.054, ,-0.057,-0.05,-0.064,0.33333333,1969.333333
1969,6,-0.054, ,-0.057,-0.05,-0.064,0.41666667,1969.416667
1969,7,-0.054, ,-0.057,-0.05,-0.063,0.5,1969.5
1969,8,-0.048, ,-0.056,-0.049,-0.063,0.58333333,1969.583333
1969,9,-0.033, ,-0.056,-0.049,-0.063,0.66666667,1969.666667
1969,10,-0.024, ,-0.056,-0.049,-0.063,0.75,1969.75
1969,11,0.016, ,-0.056,-0.049,-0.063,0.83333333,1969.833333
1969,12,0.014, ,-0.056,-0.049,-0.063,0.91666667,1969.916667
1970,1,0.036, ,-0.056,-0.049,-0.063,0,1970
1970,2,-0.006, ,-0.055,-0.048,-0.062,0.08333333,1970.083333
1970,3,-0.012, ,-0.055,-0.048,-0.062,0.16666667,1970.166667
1970,4,-0.139, ,-0.055,-0.048,-0.062,0.25,1970.25
1970,5,-0.087, ,-0.055,-0.048,-0.062,0.33333333,1970.333333
1970,6,-0.087, ,-0.055,-0.048,-0.062,0.41666667,1970.416667
1970,7,-0.078, ,-0.055,-0.048,-0.062,0.5,1970.5
1970,8,-0.087, ,-0.054,-0.047,-0.061,0.58333333,1970.583333
1970,9,-0.079, ,-0.054,-0.047,-0.061,0.66666667,1970.666667
1970,10,-0.052, ,-0.054,-0.047,-0.061,0.75,1970.75
1970,11,0, ,-0.054,-0.047,-0.061,0.83333333,1970.833333
1970,12,0.014, ,-0.054,-0.047,-0.061,0.91666667,1970.916667
1971,1,-0.095, ,-0.054,-0.047,-0.061,0,1971
1971,2,-0.183, ,-0.053,-0.046,-0.061,0.08333333,1971.083333
1971,3,-0.189, ,-0.053,-0.046,-0.06,0.16666667,1971.166667
1971,4,-0.118, ,-0.053,-0.046,-0.06,0.25,1971.25
1971,5,-0.087, ,-0.053,-0.046,-0.06,0.33333333,1971.333333
1971,6,-0.096, ,-0.053,-0.046,-0.06,0.41666667,1971.416667
1971,7,-0.091, ,-0.053,-0.046,-0.06,0.5,1971.5
1971,8,-0.054, ,-0.053,-0.045,-0.06,0.58333333,1971.583333
1971,9,-0.039, ,-0.052,-0.045,-0.059,0.66666667,1971.666667
1971,10,-0.073, ,-0.052,-0.045,-0.059,0.75,1971.75
1971,11,-0.074, ,-0.052,-0.045,-0.059,0.83333333,1971.833333
1971,12,-0.086, ,-0.052,-0.045,-0.059,0.91666667,1971.916667
1972,1,-0.102, ,-0.052,-0.045,-0.059,0,1972
1972,2,-0.079, ,-0.052,-0.044,-0.059,0.08333333,1972.083333
1972,3,-0.091, ,-0.051,-0.044,-0.059,0.16666667,1972.166667
1972,4,-0.072, ,-0.051,-0.044,-0.058,0.25,1972.25
1972,5,-0.051, ,-0.051,-0.044,-0.058,0.33333333,1972.333333
1972,6,-0.017, ,-0.051,-0.044,-0.058,0.41666667,1972.416667
1972,7,-0.045, ,-0.051,-0.044,-0.058,0.5,1972.5
1972,8,-0.005, ,-0.051,-0.043,-0.058,0.58333333,1972.583333
1972,9,-0.021, ,-0.05,-0.043,-0.058,0.66666667,1972.666667
1972,10,0.067, ,-0.05,-0.043,-0.057,0.75,1972.75
1972,11,0.08, ,-0.05,-0.043,-0.057,0.83333333,1972.833333
1972,12,0.072, ,-0.05,-0.043,-0.057,0.91666667,1972.916667
1973,1,0.051, ,-0.05,-0.043,-0.057,0,1973
1973,2,0.11, ,-0.05,-0.042,-0.057,0.08333333,1973.083333
1973,3,-0.055, ,-0.049,-0.042,-0.057,0.16666667,1973.166667
1973,4,-0.136, ,-0.049,-0.042,-0.057,0.25,1973.25
1973,5,-0.081, ,-0.049,-0.042,-0.056,0.33333333,1973.333333
1973,6,-0.057, ,-0.049,-0.042,-0.056,0.41666667,1973.416667
1973,7,-0.097, ,-0.049,-0.042,-0.056,0.5,1973.5
